Tourist Attraction,Hotel Name,Address,Address Link,Hotel Website,Hotline,Ranking,Reviewers,Rating,Location rating,Cleanliness rating,Service rating,Value rating,Comment,Price,URL,Description,Award,Hotel Class,Hotel Style 1,Hotel Style 2,Language Spoken,Numbers of near Restaurants,Near Restaurant 1,Link Near Restaurant 1,Near Restaurant 2,Link Near Restaurant 2,Near Restaurant 3,Link Near Restaurant 3,Near Restaurant 4,Link Near Restaurant 4,Near Attraction 1,Link Near Attraction 1,Near Attraction 2,Link Near Attraction 2,Near Attraction 3,Link Near Attraction 3,Near Attraction 4,Link Near Attraction 4,Numbers of near Attractions,Hotel Image
Bình Phước,Quoc Hung Hotel,"81 Hung Vuong, Dong Xoai, Binh Phuoc, Dong Xoai Vietnam","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=11&size=1134x375&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=11.530420,106.890152&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FH_Pin_2x.png|scale:2|11.530420,106.890152|11.532290,106.887978|11.522760,106.898727|11.538063,106.896347|11.530420,106.890152|11.533079,106.896690|11.532670,106.897133|11.533368,106.898544|11.538052,106.896362|11.532440,106.877670&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FR_Pin_2x.png|scale:2|11.523206,106.876755|11.536023,106.890823|11.531511,106.888390|11.539457,106.898376&signature=DZ-BudRWU-IrS0f9mvwCKmUmU-8=",nan,nan,Write a review,"81 Hung Vuong, Dong Xoai, Binh Phuoc, Dong Xoai Vietnam",nan,nan,nan,nan,nan,nan,nan,https://www.tripadvisor.com/Hotel_Review-g12887730-d12898369-Reviews-Quoc_Hung_Hotel-Dong_Xoai_Binh_Phuoc_Province.html,No description available,nan,,nan,nan,nan,nan,Cava De Mitri,https://www.tripadvisor.com/Restaurant_Review-g12887730-d26835835-Reviews-Cava_De_Mitri-Dong_Xoai_Binh_Phuoc_Province.html,T&t Coffee,https://www.tripadvisor.com/Restaurant_Review-g12887730-d23953923-Reviews-T_t_Coffee-Dong_Xoai_Binh_Phuoc_Province.html,Akira Sushi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g12887730-d19887435-Reviews-Akira_Sushi_Restaurant-Dong_Xoai_Binh_Phuoc_Province.html,Dong Ba Quan Dong Xoai,https://www.tripadvisor.com/Restaurant_Review-g12887730-d27424422-Reviews-Dong_Ba_Quan_Dong_Xoai-Dong_Xoai_Binh_Phuoc_Province.html,Tên không xác định,,Tên không xác định,,Tên không xác định,,Tên không xác định,,nan,nan
Bình Phước,Ban Mai Hotel,"49 Le Duan Tan Phu Ward, Dong Xoai 830000 Vietnam","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=11&size=1134x375&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=11.532440,106.877670&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FH_Pin_2x.png|scale:2|11.532440,106.877670|11.532290,106.887978|11.522760,106.898727|11.538063,106.896347|11.532440,106.877670|11.541460,106.882240|11.530420,106.890152|11.533079,106.896690|11.532670,106.897133|11.538052,106.896362&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FR_Pin_2x.png|scale:2|11.523206,106.876755|11.536023,106.890823|11.531511,106.888390|11.539457,106.898376&signature=3kU269pVxWnzBgW-nMVRGq9Ei0Q=",nan,nan,Write a review,"49 Le Duan Tan Phu Ward, Dong Xoai 830000 Vietnam",nan,nan,nan,nan,nan,nan,nan,https://www.tripadvisor.com/Hotel_Review-g12887730-d19186863-Reviews-Ban_Mai_Hotel-Dong_Xoai_Binh_Phuoc_Province.html,No description available,nan,3.0 of 5 stars,nan,nan,nan,nan,Cava De Mitri,https://www.tripadvisor.com/Restaurant_Review-g12887730-d26835835-Reviews-Cava_De_Mitri-Dong_Xoai_Binh_Phuoc_Province.html,T&t Coffee,https://www.tripadvisor.com/Restaurant_Review-g12887730-d23953923-Reviews-T_t_Coffee-Dong_Xoai_Binh_Phuoc_Province.html,Akira Sushi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g12887730-d19887435-Reviews-Akira_Sushi_Restaurant-Dong_Xoai_Binh_Phuoc_Province.html,Dong Ba Quan Dong Xoai,https://www.tripadvisor.com/Restaurant_Review-g12887730-d27424422-Reviews-Dong_Ba_Quan_Dong_Xoai-Dong_Xoai_Binh_Phuoc_Province.html,Tên không xác định,,Tên không xác định,,Tên không xác định,,Tên không xác định,,nan,nan
Bình Phước,Phuong Trang Hotel,"18 Dong Xoai, Dong Xoai Vietnam","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=11&size=1134x375&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=11.533368,106.898544&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FH_Pin_2x.png|scale:2|11.533368,106.898544|11.532290,106.887978|11.522760,106.898727|11.538063,106.896347|11.533368,106.898544|11.532670,106.897133|11.533079,106.896690|11.538052,106.896362|11.530420,106.890152|11.537950,106.908112&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FR_Pin_2x.png|scale:2|11.523206,106.876755|11.536023,106.890823|11.539457,106.898376|11.531511,106.888390&signature=LxW-ePyIpTAgUMO2hG2IaAWvCoc=",nan,nan,Write a review,"18 Dong Xoai, Dong Xoai Vietnam",nan,nan,nan,nan,nan,nan,nan,https://www.tripadvisor.com/Hotel_Review-g12887730-d12864999-Reviews-Phuong_Trang_Hotel-Dong_Xoai_Binh_Phuoc_Province.html,No description available,nan,,nan,nan,Vietnamese,nan,Cava De Mitri,https://www.tripadvisor.com/Restaurant_Review-g12887730-d26835835-Reviews-Cava_De_Mitri-Dong_Xoai_Binh_Phuoc_Province.html,T&t Coffee,https://www.tripadvisor.com/Restaurant_Review-g12887730-d23953923-Reviews-T_t_Coffee-Dong_Xoai_Binh_Phuoc_Province.html,Dong Ba Quan Dong Xoai,https://www.tripadvisor.com/Restaurant_Review-g12887730-d27424422-Reviews-Dong_Ba_Quan_Dong_Xoai-Dong_Xoai_Binh_Phuoc_Province.html,Akira Sushi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g12887730-d19887435-Reviews-Akira_Sushi_Restaurant-Dong_Xoai_Binh_Phuoc_Province.html,Tên không xác định,,Tên không xác định,,Tên không xác định,,Tên không xác định,,nan,nan
Bình Phước,Phuong Lam Hotel,"Unit 8-9, No Trang Long Street, Dong Xoai Vietnam","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=11&size=1134x375&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=11.532670,106.897133&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FH_Pin_2x.png|scale:2|11.532670,106.897133|11.532290,106.887978|11.522760,106.898727|11.538063,106.896347|11.532670,106.897133|11.533079,106.896690|11.533368,106.898544|11.538052,106.896362|11.530420,106.890152|11.537950,106.908112&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FR_Pin_2x.png|scale:2|11.523206,106.876755|11.536023,106.890823|11.539457,106.898376|11.531511,106.888390&signature=LyOWgmMsdOeZVvnf1RjhZh5WKh4=",nan,nan,Write a review,"Unit 8-9, No Trang Long Street, Dong Xoai Vietnam",nan,nan,nan,nan,nan,nan,nan,https://www.tripadvisor.com/Hotel_Review-g12887730-d12880508-Reviews-Phuong_Lam_Hotel-Dong_Xoai_Binh_Phuoc_Province.html,No description available,nan,,nan,nan,Vietnamese,nan,Cava De Mitri,https://www.tripadvisor.com/Restaurant_Review-g12887730-d26835835-Reviews-Cava_De_Mitri-Dong_Xoai_Binh_Phuoc_Province.html,T&t Coffee,https://www.tripadvisor.com/Restaurant_Review-g12887730-d23953923-Reviews-T_t_Coffee-Dong_Xoai_Binh_Phuoc_Province.html,Dong Ba Quan Dong Xoai,https://www.tripadvisor.com/Restaurant_Review-g12887730-d27424422-Reviews-Dong_Ba_Quan_Dong_Xoai-Dong_Xoai_Binh_Phuoc_Province.html,Akira Sushi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g12887730-d19887435-Reviews-Akira_Sushi_Restaurant-Dong_Xoai_Binh_Phuoc_Province.html,Tên không xác định,,Tên không xác định,,Tên không xác định,,Tên không xác định,,nan,nan
Bình Phước,Hung Oanh Hotel,"50 Đường Trần Phú, Dong Xoai Vietnam","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=11&size=1134x375&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=11.538052,106.896362&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FH_Pin_2x.png|scale:2|11.538052,106.896362|11.532290,106.887978|11.522760,106.898727|11.538063,106.896347|11.538052,106.896362|11.533079,106.896690|11.533368,106.898544|11.532670,106.897133|11.530420,106.890152|11.537950,106.908112&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FR_Pin_2x.png|scale:2|11.523206,106.876755|11.536023,106.890823|11.539457,106.898376|11.531511,106.888390&signature=sm2kuNbOKplpuuXTHtMmx9qSdCc=",nan,nan,Write a review,"50 Đường Trần Phú, Dong Xoai Vietnam",nan,nan,nan,nan,nan,nan,nan,https://www.tripadvisor.com/Hotel_Review-g12887730-d23806124-Reviews-Hung_Oanh_Hotel-Dong_Xoai_Binh_Phuoc_Province.html,No description available,nan,,nan,nan,nan,nan,Cava De Mitri,https://www.tripadvisor.com/Restaurant_Review-g12887730-d26835835-Reviews-Cava_De_Mitri-Dong_Xoai_Binh_Phuoc_Province.html,T&t Coffee,https://www.tripadvisor.com/Restaurant_Review-g12887730-d23953923-Reviews-T_t_Coffee-Dong_Xoai_Binh_Phuoc_Province.html,Dong Ba Quan Dong Xoai,https://www.tripadvisor.com/Restaurant_Review-g12887730-d27424422-Reviews-Dong_Ba_Quan_Dong_Xoai-Dong_Xoai_Binh_Phuoc_Province.html,Akira Sushi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g12887730-d19887435-Reviews-Akira_Sushi_Restaurant-Dong_Xoai_Binh_Phuoc_Province.html,Tên không xác định,,Tên không xác định,,Tên không xác định,,Tên không xác định,,nan,nan
Bình Phước,nha nghi Hong Phuoc,"09 Nguyen Gia Thieu, đoi dien trung tam van hoa Tinh Binh Phuoc Ngach cua đuong Ho Xuan Huong, gan ho Suoi Cam, Dong Xoai Vietnam","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=11&size=1134x375&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=11.541460,106.882240&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FH_Pin_2x.png|scale:2|11.541460,106.882240|11.532290,106.887978|11.522760,106.898727|11.538063,106.896347|11.541460,106.882240|11.532440,106.877670|11.530420,106.890152|11.538052,106.896362|11.533079,106.896690|11.532670,106.897133&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FR_Pin_2x.png|scale:2|11.523206,106.876755|11.536023,106.890823|11.531511,106.888390|11.539457,106.898376&signature=SeggirpDIELM0QHS6FClTgz7L8Y=",nan,nan,Write a review,"09 Nguyen Gia Thieu, đoi dien trung tam van hoa Tinh Binh Phuoc Ngach cua đuong Ho Xuan Huong, gan ho Suoi Cam, Dong Xoai Vietnam",nan,nan,nan,nan,nan,nan,nan,https://www.tripadvisor.com/Hotel_Review-g12887730-d23270975-Reviews-Nha_nghi_Hong_Phuoc-Dong_Xoai_Binh_Phuoc_Province.html,No description available,nan,,nan,nan,nan,nan,Cava De Mitri,https://www.tripadvisor.com/Restaurant_Review-g12887730-d26835835-Reviews-Cava_De_Mitri-Dong_Xoai_Binh_Phuoc_Province.html,T&t Coffee,https://www.tripadvisor.com/Restaurant_Review-g12887730-d23953923-Reviews-T_t_Coffee-Dong_Xoai_Binh_Phuoc_Province.html,Akira Sushi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g12887730-d19887435-Reviews-Akira_Sushi_Restaurant-Dong_Xoai_Binh_Phuoc_Province.html,Dong Ba Quan Dong Xoai,https://www.tripadvisor.com/Restaurant_Review-g12887730-d27424422-Reviews-Dong_Ba_Quan_Dong_Xoai-Dong_Xoai_Binh_Phuoc_Province.html,Tên không xác định,,Tên không xác định,,Tên không xác định,,Tên không xác định,,nan,nan
Bình Phước,Thinh Sam Hotel,"38 Dinh Tien Hoang, Phuoc Long Vietnam","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=11&size=1134x375&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=11.537950,106.908112&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FH_Pin_2x.png|scale:2|11.537950,106.908112|11.532290,106.887978|11.522760,106.898727|11.538063,106.896347|11.537950,106.908112|11.533368,106.898544|11.538052,106.896362|11.532670,106.897133|11.533079,106.896690|11.530420,106.890152&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FR_Pin_2x.png|scale:2|11.523206,106.876755|11.536023,106.890823|11.539457,106.898376|11.531511,106.888390&signature=zfb9WI-DLqxXc63f68Xk4GHbZzw=",nan,nan,Write a review,"38 Dinh Tien Hoang, Phuoc Long Vietnam",nan,nan,nan,nan,nan,nan,nan,https://www.tripadvisor.com/Hotel_Review-g6939210-d12899434-Reviews-Thinh_Sam_Hotel-Phuoc_Long_Binh_Phuoc_Province.html,No description available,nan,,nan,nan,nan,nan,Cava De Mitri,https://www.tripadvisor.com/Restaurant_Review-g12887730-d26835835-Reviews-Cava_De_Mitri-Dong_Xoai_Binh_Phuoc_Province.html,T&t Coffee,https://www.tripadvisor.com/Restaurant_Review-g12887730-d23953923-Reviews-T_t_Coffee-Dong_Xoai_Binh_Phuoc_Province.html,Dong Ba Quan Dong Xoai,https://www.tripadvisor.com/Restaurant_Review-g12887730-d27424422-Reviews-Dong_Ba_Quan_Dong_Xoai-Dong_Xoai_Binh_Phuoc_Province.html,Akira Sushi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g12887730-d19887435-Reviews-Akira_Sushi_Restaurant-Dong_Xoai_Binh_Phuoc_Province.html,Tên không xác định,,Tên không xác định,,Tên không xác định,,Tên không xác định,,nan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/67/0e/1e/hinh-nh-thu-ho-ch-s-u.jpg?w=700&h=-1&s=1
Bình Phước,Tan Hanh Hotel,"179 Nguyễn Tất Thành - DT741, Phuoc Long 67400 Vietnam","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=11&size=1134x375&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=11.825553,106.954010&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FH_Pin_2x.png|scale:2|11.825553,106.954010|11.792070,106.923264|11.825553,106.954010|11.817912,106.956268|11.816403,106.955254|11.835386,106.996239|11.849890,106.990921|11.850780,106.991638|11.848590,106.993843|11.853320,107.001060&signature=9rMSHWv3xeY8XCIv5RJvydG1mL8=",nan,nan,Write a review,"179 Nguyễn Tất Thành - DT741, Phuoc Long 67400 Vietnam",nan,nan,nan,nan,nan,nan,nan,https://www.tripadvisor.com/Hotel_Review-g6939210-d27775051-Reviews-Tan_Hanh_Hotel-Phuoc_Long_Binh_Phuoc_Province.html,No description available,nan,nan,nan,nan,nan,nan,Tên không xác định,,Tên không xác định,,Tên không xác định,,Tên không xác định,,Tên không xác định,,Tên không xác định,,Tên không xác định,,Tên không xác định,,nan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/67/0e/1e/hinh-nh-thu-ho-ch-s-u.jpg?w=700&h=-1&s=1
Bình Phước,Quynh Anh Motel,"Ho Long Thuy, Phuoc Long Vietnam","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=11&size=1134x375&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=11.850780,106.991638&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FH_Pin_2x.png|scale:2|11.850780,106.991638|11.850780,106.991638|11.849890,106.990921|11.848590,106.993843|11.853320,107.001060|11.835386,106.996239|11.825553,106.954010|11.817912,106.956268|11.816403,106.955254&signature=HyxTVfbHKeribpBPEf89dAn5oWQ=",nan,nan,Write a review,"Ho Long Thuy, Phuoc Long Vietnam",nan,nan,nan,nan,nan,nan,nan,https://www.tripadvisor.com/Hotel_Review-g6939210-d12900301-Reviews-Quynh_Anh_Motel-Phuoc_Long_Binh_Phuoc_Province.html,No description available,nan,nan,nan,nan,nan,nan,Tên không xác định,,Tên không xác định,,Tên không xác định,,Tên không xác định,,Tên không xác định,,Tên không xác định,,Tên không xác định,,Tên không xác định,,nan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/67/0e/1e/hinh-nh-thu-ho-ch-s-u.jpg?w=700&h=-1&s=1
Bình Phước,Do Hai Motel,"11, Street 6/1, Phuoc Long Vietnam","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=11&size=1134x375&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=11.835386,106.996239&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FH_Pin_2x.png|scale:2|11.835386,106.996239|11.835386,106.996239|11.848590,106.993843|11.849890,106.990921|11.850780,106.991638|11.853320,107.001060|11.825553,106.954010|11.817912,106.956268|11.816403,106.955254&signature=FVTk6Ss1idh9jYTFwgy1xXWqMh4=",nan,nan,Write a review,"11, Street 6/1, Phuoc Long Vietnam",nan,nan,nan,nan,nan,nan,nan,https://www.tripadvisor.com/Hotel_Review-g6939210-d12885086-Reviews-Do_Hai_Motel-Phuoc_Long_Binh_Phuoc_Province.html,No description available,nan,nan,nan,nan,nan,nan,Tên không xác định,,Tên không xác định,,Tên không xác định,,Tên không xác định,,Tên không xác định,,Tên không xác định,,Tên không xác định,,Tên không xác định,,nan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/67/0e/1e/hinh-nh-thu-ho-ch-s-u.jpg?w=700&h=-1&s=1
Bình Phước,Mai Vang Guesthouse,"6 Thang 1 Thac Mo, Phuoc Long Vietnam","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=11&size=1134x375&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=11.853320,107.001060&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FH_Pin_2x.png|scale:2|11.853320,107.001060|11.853320,107.001060|11.848590,106.993843|11.850780,106.991638|11.849890,106.990921|11.835386,106.996239|11.825553,106.954010|11.817912,106.956268|11.816403,106.955254&signature=-ecxSQ97ZQC56gp7nagx7bGtt0c=",nan,nan,Write a review,"6 Thang 1 Thac Mo, Phuoc Long Vietnam",nan,nan,nan,nan,nan,nan,nan,https://www.tripadvisor.com/Hotel_Review-g6939210-d17521574-Reviews-Mai_Vang_Guesthouse-Phuoc_Long_Binh_Phuoc_Province.html,No description available,nan,nan,nan,nan,nan,nan,Tên không xác định,,Tên không xác định,,Tên không xác định,,Tên không xác định,,Tên không xác định,,Tên không xác định,,Tên không xác định,,Tên không xác định,,nan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/67/0e/1e/hinh-nh-thu-ho-ch-s-u.jpg?w=700&h=-1&s=1
